id	tdl	sym
16768	Tbio	SPNS2
16770	Tdark	SPANXD
16771	Tdark	SPOPL
16772	Tbio	SPPL3
16773	Tdark	SPRR2B
16774	Tbio	SUPT4H1
16775	Tbio	SPTLC3
16776	Tbio	SPG11
16777	Tbio	SPTAN1
16778	Tbio	SPTBN2
16779	Tbio	SPTBN4
16780	Tbio	SPTSSA
16781	Tbio	SPTSSB
16782	Tdark	SPANXN1
16783	Tbio	SPRY1
16784	Tbio	AGXT
16785	Tbio	SPZ1
16786	Tbio	SRBD1
16788	Tbio	SRGN
16789	Tbio	SRGAP2
16790	Tbio	SRP54
16791	Tbio	SRRM1
16792	Tdark	SRRM3
16793	Tbio	SRR
16794	Tbio	SRSF3
16795	Tbio	SRSF7
16796	Tbio	SRSF9
16797	Tbio	SERTAD1
16798	Tbio	SERTAD2
16799	Tdark	SERTAD4
16800	Tdark	SERTM1
16801	Tbio	SRXN1
16802	Tclin	ALDH5A1
16803	Tclin	SSTR2
16804	Tclin	SSTR3
16805	Tbio	SSRP1
16806	Tbio	SUMO2
16807	Tbio	SUOX
16808	Tbio	SURF1
16809	Tbio	SUSD2
16810	Tdark	SUSD3
16812	Tchem	SUV39H1
16813	Tbio	SUV39H2
16814	Tbio	SLC50A1
16815	Tbio	AARS
16816	Tdark	SYAP1
16817	Tdark	SYCE1L
16818	Tdark	SYCE1
16819	Tbio	DARS
16820	Tbio	SYDE1
16821	Tdark	SYDE2
16822	Tbio	EARS2
16823	Tchem	EPRS
16824	Tbio	SYF2
16825	Tbio	HARS2
16826	Tdark	SYNRG
16827	Tbio	SYP
16828	Tbio	SYPL2
16829	Tbio	PARS2
16830	Tbio	SYT9
16831	Tbio	SNCB
16832	Tchem	YARS
16833	Tbio	YARS2
16834	Tdark	TMEM106A
16835	Tdark	TIMM10B
16836	Tdark	TMEM132C
16837	Tdark	TMEM151A
16838	Tdark	TMEM151B
16839	Tdark	TMEM161B
16840	Tbio	TMEM176B
16841	Tdark	TMEM184A
16842	Tdark	TMEM184B
16845	Tdark	TMEM229B
16846	Tdark	TSC22D4
16847	Tchem	TDO2
16848	Tdark	TMEM255B
16850	Tbio	TAS2R1
16851	Tbio	TAS2R4
16852	Tdark	TAS2R9
16853	Tbio	TAAR2
16854	Tbio	TAB2
16855	Tbio	TAF10
16856	Tbio	TAF4B
16857	Tbio	TAF5
16858	Tbio	TAF6
16859	Tbio	TAGAP
16860	Tbio	TAGLN2
16861	Tbio	DARS2
16862	Tbio	SYNJ1
16863	Tbio	SYNJ2
16864	Tbio	NARS2
16865	Tbio	SYNPO2
16866	Tbio	SYNPR
16867	Tdark	SYNPO2L
16868	Tchem	QARS
16869	Tbio	SYT11
16870	Tdark	SYT12
16871	Tdark	SYT14
16872	Tdark	SYT16
16873	Tbio	SYT17
16874	Tbio	SYT4
16875	Tbio	TARSL2
16876	Tchem	TARS
16877	Tbio	SYTL3
16878	Tchem	VARS
16879	Tbio	WARS
16880	Tbio	WARS2
16882	Tdark	TCP11L2
16883	Tdark	TMEM255A
16884	Tbio	SSX1
16885	Tdark	SSX7
16886	Tchem	ST14
16887	Tchem	STK17B
16888	Tchem	SULT1E1
16889	Tbio	SULT2B1
16890	Tchem	STK32A
16891	Tchem	STK32B
16894	Tbio	ST5
16895	Tdark	SULT6B1
16896	Tbio	STARD13
16897	Tdark	STAC2
16898	Tbio	STAG3
16899	Tbio	STARD9
16900	Tbio	STAR
16901	Tchem	STAT3
16902	Tbio	STAT4
16903	Tbio	STATH
16904	Tbio	STAU1
16905	Tbio	STAU2
16906	Tbio	STEAP2
16907	Tbio	STIL
16909	Tchem	STK10
16910	Tchem	STK16
16911	Tbio	STK36
16912	Tchem	STK3
16913	Tbio	STOML3
16914	Tbio	STMN1
16915	Tbio	STMN4
16917	Tbio	TNP2
16918	Tbio	TUT1
16919	Tbio	STPG1
16920	Tdark	STRBP
16922	Tbio	STRC
16923	Tbio	STRIP1
16924	Tdark	STRIP2
16925	Tbio	STT3A
16926	Tdark	STX19
16927	Tbio	STX2
16928	Tbio	STX3
16929	Tbio	STX5
16930	Tbio	SUCLA2
16931	Tbio	SUCLG2
16932	Tdark	SUCO
16933	Tbio	SULF1
16934	Tbio	SUMO4
16935	Tbio	SUPT3H
16936	Tbio	SURF2
16937	Tbio	SVIL
16938	Tbio	SVIP
16939	Tdark	SVOPL
16940	Tbio	SWAP70
16941	Tbio	SYBU
16942	Tchem	MARS
16943	Tbio	SYMPK
16944	Tdark	SYNDIG1L
16945	Tbio	SYN1
16947	Tbio	SYN3
16948	Tbio	NARS
16949	Tbio	SYNM
16950	Tdark	SYNDIG1
16951	Tbio	SYNPO
16952	Tchem	RARS
16953	Tbio	RARS2
16954	Tbio	SYT1
16955	Tbio	SYT2
16956	Tbio	SYT5
16957	Tbio	SYT6
16958	Tdark	SYTL5
16959	Tbio	GTF2A2
16960	Tbio	GTF2F1
16962	Tdark	TM4SF19
16963	Tdark	TM4SF20
16964	Tbio	TP53INP1
16965	Tbio	TP53INP2
16966	Tclin	TAAR1
16968	Tbio	TAAR8
16970	Tbio	TAB1
16971	Tbio	TAB3
16972	Tdark	TACO1
16973	Tbio	TAMM41
16974	Tdark	TANC1
16975	Tdark	TANC2
16976	Tdark	CCDC59
16977	Tbio	TAP2
16978	Tbio	FAM208A
16979	Tchem	TASP1
16980	Tchem	MAPT
16981	Tbio	TBC1D10B
16982	Tdark	TMSB15B
16983	Tchem	TUBA1A
16984	Tchem	TUBA1B
16985	Tchem	TUBA1C
16986	Tbio	TUBA8
16987	Tclin	TUBB8
16988	Tbio	TBC1D14
16989	Tbio	TBC1D15
16990	Tdark	TBC1D17
16991	Tdark	TBC1D19
16992	Tbio	TBC1D25
16993	Tbio	TBC1D30
16994	Tdark	TBC1D3
16995	Tdark	TBC1D3F
16998	Tdark	TBC1D8B
16999	Tdark	TBC1D9B
17000	Tbio	TBC1D5
17001	Tdark	TBC1D2B
17002	Tdark	TUBG2
17003	Tbio	TBPL2
17004	Tbio	TBRG1
17005	Tbio	TBX15
17006	Tbio	CCT7
17007	Tbio	TET1
17008	Tbio	TET3
17009	Tbio	TEX14
17010	Tdark	TEX19
17011	Tdark	TEX36
17012	Tdark	TEX38
17014	Tdark	TEX9
17015	Tbio	TCF7L1
17016	Tbio	TFCP2
17017	Tbio	TCF3
17018	Tbio	TFF1
17019	Tbio	THAP11
17020	Tbio	THAP1
17021	Tdark	THAP3
17022	Tdark	SYS1
17023	Tdark	SYT15
17024	Tbio	SYT3
17025	Tbio	SYT7
17026	Tbio	SYT8
17027	Tbio	SYTL1
17028	Tbio	SYTL2
17029	Tbio	TARS2
17030	Tchem	SNCA
17031	Tbio	SNCG
17032	Tbio	VARS2
17033	Tdark	TMEM120B
17034	Tbio	TMEM132D
17035	Tbio	TMEM150A
17036	Tdark	TMEM170A
17037	Tdark	TMEM179
17038	Tdark	TMEM179B
17039	Tdark	TMEM183A
17041	Tbio	TMEM184C
17042	Tdark	TMEM185A
17044	Tdark	TMEM200B
17045	Tdark	TMEM229A
17046	Tbio	TSC22D1
17047	Tbio	TSC22D2
17048	Tbio	TSC22D3
17049	Tbio	GTF2E1
17050	Tbio	GTF2E2
17051	Tbio	TAS2R13
17052	Tdark	TAS2R19
17053	Tdark	L3HYPDH
17054	Tbio	TRAF3IP3
17055	Tbio	TM4SF4
17056	Tdark	TP53TG5
17057	Tbio	TACC2
17058	Tbio	TACC3
17059	Tdark	TADA1
17060	Tbio	TADA3
17061	Tbio	TAF11
17062	Tbio	TAGLN
17063	Tbio	TAL2
17064	Tbio	TALDO1
17065	Tchem	TAOK1
17066	Tbio	TAP1
17067	Tdark	TATDN1
17068	Tdark	TATDN2
17069	Tbio	TAZ
17070	Tbio	TBC1D10C
17071	Tdark	TMSB15B
17072	Tbio	TBC1D22B
17073	Tchem	TUBA3C
17074	Tdark	TUBAL3
17075	Tbio	TBATA
17076	Tclin	TUBB1
17077	Tclin	TUBB2A
17078	Tdark	TBL3
17079	Tbio	TBRG4
17080	Tbio	TBX1
17081	Tbio	TBX21
17082	Tbio	TBX5
17083	Tbio	TCTEX1D4
17084	Tdark	TCEAL5
17085	Tbio	TICAM2
17086	Tbio	TCP1
17087	Tbio	CCT8
17088	Tbio	TECPR1
17089	Tbio	TCERG1
17091	Tbio	TDG
17092	Tdark	TDRD6
17093	Tbio	TDRD7
17095	Tbio	TECRL
17096	Tbio	TCTN2
17097	Tbio	TMEFF2
17098	Tbio	TEF
17099	Tbio	TENM1
17100	Tbio	TENM2
17101	Tbio	TNR
17102	Tbio	TNS1
17104	Tbio	TEP1
17105	Tdark	TEPP
17106	Tbio	TPT1
17108	Tdark	DNTTIP2
17109	Tdark	TDRD10
17110	Tbio	TDRD3
17111	Tbio	TEAD1
17112	Tbio	TEAD4
17113	Tdark	TCEANC
17114	Tbio	TECTB
17115	Tchem	TEC
17116	Tbio	TEFM
17117	Tbio	TERF2
17118	Tchem	TERT
17119	Tdark	TEX12
17120	Tbio	TEX15
17125	Tbio	GTF2H1
17126	Tbio	GTF2H2
17127	Tbio	GTF2H4
17128	Tbio	GTF2H5
17129	Tbio	TGIF2LX
17130	Tbio	GTF3A
17131	Tbio	GTF3C1
17132	Tdark	GTF3C5
17133	Tbio	TFDP2
17134	Tbio	TFEC
17135	Tbio	TFPI2
17136	Tchem	F3
17137	Tbio	TGFB2
17138	Tchem	TXN
17139	Tbio	THSD7A
17140	Tbio	TG
17141	Tdark	TIMM23B
17142	Tdark	TIMMDC1
17143	Tbio	TIFAB
17144	Tbio	TIMM13
17145	Tbio	TIMM21
17146	Tdark	TIMM44
17147	Tbio	TIMM8A
17148	Tbio	TIMM9
17149	Tbio	TIMP1
17150	Tbio	TIMP3
17151	Tbio	TIMP4
17152	Tbio	TINAG
17153	Tbio	TINAGL1
17154	Tbio	TINF2
17155	Tdark	PTH2
17156	Tbio	ITFG1
17157	Tdark	OCLM
17158	Tbio	TTN
17159	Tdark	TLDC1
17160	Tdark	TLDC2
17161	Tbio	TLE1
17162	Tbio	TLE3
17163	Tchem	TLK1
17164	Tbio	TLL1
17165	Tbio	TLL2
17166	Tbio	TLN1
17167	Tchem	TLR4
17168	Tbio	TLX1
17169	Tbio	TLX2
17170	Tdark	TMEM104
17171	Tdark	TMEM105
17172	Tbio	TMEM107
17173	Tbio	TRMT10A
17174	Tbio	TRMT10C
17175	Tbio	TMEM115
17176	Tdark	TMEM116
17177	Tbio	TMEM117
17178	Tbio	TMEM119
17179	Tbio	TMPRSS11A
17180	Tdark	TMEM125
17181	Tbio	TMEM129
17182	Tdark	TMEM140
17183	Tdark	TMEM144
17184	Tdark	TMEM145
17186	Tdark	TMEM14C
17187	Tdark	TMEM154
17188	Tdark	TMEM168
17189	Tbio	TMEM181
17190	Tbio	TOM1L1
17191	Tdark	TOM1L2
17192	Tdark	TMEM201
17193	Tdark	TMEM202
17194	Tbio	TMEM204
17195	Tdark	TMEM209
17196	Tdark	TMEM210
17197	Tdark	TMEM212
17198	Tdark	TMEM214
17199	Tbio	TMEM216
17200	Tdark	TMEM222
17201	Tdark	TMEM223
17202	Tdark	TMEM242
17203	Tdark	TMEM246
17204	Tdark	TMEM249
17205	Tdark	TMEM256
17206	Tdark	TMEM260
17208	Tbio	TMC2
17209	Tdark	TMC4
17210	Tbio	TMC7
17211	Tbio	TMC8
17212	Tdark	TMCO2
17213	Tbio	TMED5
17214	Tdark	TMED7
17215	Tdark	TMED8
17216	Tbio	PRRG1
17217	Tdark	PRRG4
17219	Tdark	TMEM11
17220	Tdark	TMEM19
17221	Tbio	TMEM33
17222	Tbio	TMEM43
17223	Tdark	TMEM44
17224	Tdark	TMEM51
17225	Tdark	TMEM68
17226	Tbio	TMEM70
17227	Tdark	TMEM72
17228	Tdark	TMEM78
17229	Tdark	TMEM80
17230	Tbio	TMEM8B
17231	Tdark	TMEM99
17232	Tdark	TMEM9B
17233	Tbio	TMOD3
17234	Tdark	TMPPE
17235	Tchem	TMPRSS2
17236	Tdark	TMPRSS5
17237	Tchem	TMPRSS6
17238	Tbio	TMPRSS9
17239	Tbio	TMPRSS13
17240	Tbio	SYNGAP1
17241	Tbio	MARS2
17242	Tbio	SYVN1
17243	Tbio	SZT2
17244	Tbio	TMEM106B
17248	Tbio	TMEM126A
17250	Tdark	TMEM132A
17251	Tdark	TMEM150C
17252	Tdark	TMEM170B
17253	Tbio	TMEM176A
17254	Tdark	TMEM178A
17255	Tdark	TMEM178B
17256	Tbio	TMEM200A
17257	Tbio	TAS2R14
17258	Tbio	TAS2R16
17259	Tbio	TAS2R20
17260	Tbio	TAS2R30
17261	Tchem	TAS2R31
17262	Tbio	TAS2R39
17263	Tbio	TAS2R41
17264	Tdark	TAS2R42
17265	Tbio	TAS2R43
17266	Tbio	TAS2R46
17267	Tbio	TAS2R50
17268	Tbio	TM4SF5
17270	Tbio	TAS2R3
17271	Tbio	TAS2R5
17272	Tbio	TAS2R7
17273	Tbio	TAS2R8
17274	Tclin	TBXA2R
17276	Tchem	TAAR5
17277	Tbio	TAAR6
17278	Tbio	TACC1
17279	Tbio	TACSTD2
17280	Tbio	CD96
17281	Tbio	TADA2A
17282	Tdark	TADA2B
17283	Tbio	TARDBP
17284	Tbio	TAF12
17285	Tbio	TAF13
17286	Tbio	TAF1A
17287	Tbio	TAF1B
17288	Tchem	TAF1
17289	Tbio	TAF2
17290	Tbio	TAF7L
17291	Tbio	TAF9B
17292	Tbio	TAF9
17293	Tbio	TAGLN3
17294	Tbio	TAL1
17295	Tdark	TAPT1
17296	Tbio	ABI3BP
17297	Tclin	TUBB6
17298	Tdark	TBC1D12
17299	Tbio	TBC1D24
17300	Tdark	TBC1D26
17301	Tdark	TBC1D31
17302	Tbio	TBC1D3B
17305	Tdark	TBC1D3G
17306	Tbio	TBCB
17307	Tbio	TBC1D7
17308	Tbio	TBCD
17309	Tbio	TBCK
17310	Tbio	TUBG1
17311	Tbio	TBKBP1
17312	Tbio	TBL1XR1
17313	Tbio	TBX20
17314	Tbio	TBX2
17315	Tbio	TCEAL1
17316	Tdark	TCF23
17317	Tbio	TCHP
17318	Tbio	TCP11
17319	Tbio	CCT4
17320	Tdark	TATDN3
17321	Tbio	TAX1BP1
17322	Tbio	TNKS1BP1
17323	Tbio	TBC1D22A
17325	Tdark	TBC1D29
17326	Tbio	TBX3
17327	Tbio	TCTEX1D2
17329	Tdark	TCEAL2
17330	Tdark	TCEAL6
17331	Tdark	TCEAL8
17332	Tdark	TCF24
17333	Tbio	TCF25
17334	Tbio	TCF7
17336	Tbio	TCL1A
17337	Tbio	TCOF1
17338	Tbio	TCP10L
17339	Tdark	TCP10L2
17340	Tbio	CCT2
17341	Tbio	CCT3
17342	Tdark	CCT8L2
17343	Tdark	TDRD5
17344	Tbio	TDRD9
17345	Tbio	TDRP
17346	Tbio	TEAD3
17347	Tbio	TECR
17348	Tdark	TEDDM1
17349	Tbio	TEKT1
17350	Tbio	TEN1
17351	Tbio	TENM3
17352	Tbio	TENM4
17353	Tbio	TNC
17354	Tchem	VCP
17355	Tbio	TES
17356	Tdark	TEX10
17357	Tdark	TEX22
17358	Tdark	TEX26
17359	Tdark	TEX30
17360	Tdark	TEX33
17361	Tdark	TEX37
17364	Tbio	TFCP2L1
17365	Tbio	TFAP4
17366	Tbio	TFDP1
17367	Tbio	TFDP3
17368	Tbio	TFF2
17369	Tbio	TNFAIP8
17370	Tbio	TFIP11
17371	Tbio	TFPI
17372	Tbio	TFRC
17373	Tbio	TFR2
17374	Tbio	TGFBRAP1
17375	Tchem	TGFBR1
17376	Tchem	TGM1
17378	Tbio	THADA
17379	Tdark	THAP5
17380	Tdark	THAP6
17381	Tdark	THAP8
17382	Tclin	THRA
17383	Tdark	THEG
17384	Tbio	ACAT2
17385	Tbio	TXN2
17386	Tdark	THNSL1
17387	Tbio	THNSL2
17388	Tbio	THOC3
17389	Tdark	TIGD1
17390	Tdark	TIGD5
17391	Tclin	TUBB4A
17392	Tdark	TBC1D21
17393	Tbio	TBC1D23
17394	Tdark	TBC1D3
17397	Tbio	TBCA
17398	Tbio	TBC1D1
17399	Tbio	TBC1D4
17400	Tdark	TBC1D8
17401	Tbio	TBC1D9
17402	Tdark	TBCEL
17403	Tbio	TBC1D2
17404	Tbio	TBL1Y
17405	Tbio	TBPL1
17406	Tbio	TBX10
17407	Tbio	TBX18
17408	Tbio	TBX4
17409	Tbio	TBX6
17411	Tdark	TCEAL3
17413	Tbio	TICAM1
17414	Tbio	TCEA2
17415	Tbio	TCEA3
17416	Tbio	TCF19
17417	Tbio	TCFL5
17418	Tdark	TCL1B
17419	Tbio	TCN1
17420	Tbio	TCN2
17421	Tbio	TCP10
17422	Tbio	CCT6A
17424	Tbio	DNTTIP1
17425	Tdark	TDRD12
17426	Tdark	TDRD15
17427	Tbio	TDRD1
17428	Tbio	TEAD2
17429	Tdark	TCEANC2
17430	Tbio	PTGES3
17431	Tbio	TCTN1
17432	Tdark	TCTN3
17433	Tbio	TECTA
17434	Tbio	TMEFF1
17435	Tbio	TCAP
17436	Tbio	TNXB
17438	Tchem	TESK1
17439	Tchem	TESK2
17440	Tbio	TET2
17441	Tdark	TEX29
17442	Tdark	TEX2
17443	Tbio	TEX35
17446	Tchem	GTF2A1
17447	Tbio	GTF2B
17448	Tbio	GTF2H3
17449	Tdark	TGIF2LY
17450	Tdark	GTF3C2
17451	Tdark	GTF3C4
17452	Tdark	GTF3C6
17453	Tbio	TFPT
17454	Tbio	TGFBR3
17455	Tbio	TGDS
17456	Tbio	TGFA
17457	Tbio	TGFB3
17458	Tdark	TGFBR3L
17460	Tbio	TGS1
17461	Tdark	THAP2
17462	Tbio	THAP4
17463	Tbio	THAP7
17464	Tchem	TBXAS1
17465	Tclin	THRB
17466	Tbio	THOC5
17467	Tbio	THOC6
17468	Tbio	THOC7
17469	Tbio	THOP1
17470	Tbio	THUMPD1
17471	Tdark	THUMPD3
17472	Tbio	THYN1
17473	Tbio	TIMM17A
17474	Tbio	SPOCK3
17475	Tchem	TIE1
17476	Tclin	TEK
17477	Tdark	TIGD2
17478	Tdark	TIGD3
17479	Tbio	TRABD2A
17480	Tbio	TIMM50
17481	Tdark	TAF1D
17482	Tchem	TAF1L
17483	Tbio	TAF8
17484	Tbio	KIAA0586
17486	Tdark	TBC1D13
17487	Tbio	TBC1D16
17488	Tbio	TBC1D20
17489	Tdark	TBC1D28
17490	Tbio	TBCCD1
17491	Tbio	TBCC
17492	Tbio	TBCE
17493	Tbio	TUBD1
17494	Tbio	TUBE1
17495	Tchem	TBK1
17496	Tbio	TBL1X
17497	Tbio	TBP
17498	Tbio	TBX19
17499	Tbio	TCAIM
17500	Tdark	TCEAL4
17502	Tbio	TCEA1
17503	Tbio	TCF15
17504	Tbio	TCF20
17505	Tbio	TCF21
17506	Tbio	TCHHL1
17507	Tbio	SUB1
17508	Tdark	TCTE1
17509	Tbio	TDGF1
17510	Tdark	TDRKH
17511	Tchem	DNTT
17512	Tchem	TERF2IP
17513	Tbio	TEKT2
17514	Tbio	TEKT3
17515	Tbio	TEKT4
17516	Tdark	TEKT5
17517	Tbio	TELO2
17518	Tbio	TNN
17519	Tbio	TNS3
17520	Tbio	TNS4
17521	Tbio	TESPA1
17522	Tbio	PRSS21
17523	Tbio	CLEC3B
17524	Tbio	TEX11
17526	Tbio	GTF2A1L
17527	Tbio	BRF1
17528	Tdark	GTF3C3
17529	Tchem	RELA
17530	Tbio	TCF7L2
17531	Tbio	TFAM
17532	Tbio	TFE3
17533	Tbio	TFEB
17534	Tchem	TGFB1
17535	Tbio	TGFB1I1
17536	Tbio	TGIF2
17537	Tchem	TGM3
17538	Tbio	TGM5
17539	Tdark	TGM7
17540	Tbio	MIA3
17541	Tbio	TGOLN2
17542	Tbio	QTRT1
17543	Tdark	THAP10
17544	Tbio	THAP9
17545	Tbio	SERPINA7
17546	Tdark	THEGL
17547	Tchem	ACAT1
17548	Tbio	ACAA2
17550	Tbio	TERF1
17551	Tbio	THEM4
17552	Tbio	THEM6
17553	Tbio	THG1L
17554	Tbio	THEMIS
17555	Tbio	THEMIS2
17556	Tbio	THOC1
17557	Tbio	THOC2
17558	Tbio	ALYREF
17559	Tclin	F2
17560	Tdark	THSD7B
17561	Tdark	TIMM17B
17562	Tdark	TIGD7
17563	Tbio	TIPRL
17564	Tbio	TAC4
17565	Tdark	TLCD1
17566	Tbio	TLR10
17567	Tchem	TLR2
17568	Tbio	TLR3
17569	Tchem	TLR8
17571	Tdark	TMPRSS11B
17572	Tdark	TMPRSS11F
17573	Tbio	TMEM14A
17574	Tdark	TMEM14B
17575	Tdark	TMEM156
17576	Tdark	TMEM158
17577	Tdark	TMEM164
17578	Tbio	TMEM165
17579	Tdark	TMEM182
17580	Tbio	TMEM199
17581	Tdark	TMEM203
17582	Tdark	TMEM206
17583	Tdark	TMEM231
17584	Tdark	TMEM237
17585	Tdark	TMEM238
17586	Tdark	TMEM239
17587	Tbio	TMEM240
17588	Tdark	TMEM258
17592	Tdark	TM2D2
17593	Tdark	TMEM41A
17594	Tbio	TMEM45A
17595	Tdark	TMEM50B
17596	Tbio	TMEM59L
17597	Tdark	TM6SF1
17598	Tbio	TM6SF2
17599	Tdark	TMEM74B
17600	Tdark	TMEM87A
17601	Tdark	TM9SF3
17602	Tdark	TMEM8A
17603	Tclin	TNFSF13B
17604	Tbio	TNFSF10
17605	Tbio	TNFSF12
17606	Tbio	TNFSF13
17607	Tbio	TNFSF15
17608	Tbio	TNFSF18
17609	Tclin	TNF
17610	Tchem	TNK1
17611	Tbio	TNFRSF14
17612	Tbio	TNFRSF19
17613	Tbio	TNFRSF25
17614	Tbio	FAS
17615	Tbio	TOMM7
17616	Tclin	TOP1MT
17617	Tclin	TOP1
17618	Tclin	TOP2A
17619	Tdark	TRIM49
17620	Tdark	TRIM50
17621	Tdark	TRIM52
17622	Tbio	TRIM56
17623	Tbio	TRIM3
17624	Tbio	TRIM5
17625	Tbio	TRIM6
17626	Tbio	TRIM8
17627	Tdark	TRIML2
17628	Tbio	TRMT11
17629	Tdark	TRMT61A
17630	Tbio	FTSJ1
17631	Tbio	TREML4
17632	Tchem	TRPC3
17633	Tchem	TRPC4
17634	Tchem	TRPC5
17635	Tbio	TRPS1
17636	Tbio	TRRAP
17637	Tclin	TXNRD1
17638	Tclin	PRSS1
17639	Tbio	TAS1R1
17640	Tbio	TNFAIP6
17641	Tbio	TSHZ2
17642	Tbio	TSHZ3
17643	Tbio	TSHB
17644	Tbio	TSLP
17645	Tbio	TSPAN12
17646	Tdark	TSPAN15
17647	Tdark	TSPAN17
17648	Tbio	TSPAN18
17649	Tdark	TSPAN19
17650	Tbio	TSPAN1
17651	Tbio	TSPAN5
17652	Tbio	TSPAN6
17653	Tbio	TSPAN9
17654	Tbio	TSNAX
17655	Tbio	TSN
17656	Tbio	THBS2
17657	Tbio	THBS3
17658	Tdark	TSPO2
17659	Tchem	TSPO
17660	Tdark	TSPY2
17661	Tdark	TSPY8
17662	Tbio	TSR1
17663	Tdark	TSSC4
17664	Tbio	TSSK3
17665	Tbio	TSSK4
17667	Tdark	TTC30A
17668	Tdark	TTC23
17669	Tdark	TTC27
17670	Tdark	TTC29
17671	Tdark	TTC33
17672	Tbio	TTF2
17673	Tbio	TTLL12
17674	Tdark	TTLL6
17675	Tbio	TUB
17676	Tdark	TULP2
17677	Tdark	TULP4
17678	Tbio	ZCCHC11
17679	Tdark	TVP23B
17683	Tbio	TWF1
17684	Tbio	TAX1BP3
17685	Tbio	TXNDC2
17686	Tbio	NME8
17687	Tbio	TXNDC5
17689	Tbio	TXNL1
17690	Tbio	SLC25A1
17691	Tchem	TDP1
17692	Tchem	TYRO3
17693	Tbio	TRABD2B
17694	Tbio	TIMD4
17695	Tbio	TIMELESS
17696	Tbio	NUDT16L1
17697	Tbio	ZFP36L1
17698	Tdark	TKTL2
17699	Tchem	TKT
17700	Tbio	TLE2
17701	Tbio	TLE6
17702	Tbio	TLN2
17703	Tbio	TLR5
17704	Tbio	TLX3
17705	Tdark	TLX1NB
17706	Tdark	TMEM101
17707	Tdark	TMEM215
17708	Tdark	TMEM218
17709	Tdark	TMEM219
17710	Tdark	TMEM232
17711	Tdark	TMEM235
17712	Tdark	TMEM236
17713	Tdark	TMEM244
17714	Tdark	TMEM247
17718	Tbio	TMEM39A
17719	Tdark	TMEM39B
17720	Tdark	TMEM87B
17721	Tdark	TMEM88B
17722	Tbio	TM9SF4
17723	Tbio	TNIP2
17724	Tchem	TNKS
17725	Tbio	TNMD
17726	Tbio	TNNI1
17727	Tbio	TNNI3
17728	Tbio	TNNT3
17729	Tbio	TNFRSF12A
17730	Tbio	TNRC6B
17731	Tbio	C11orf80
17732	Tbio	TOE1
17733	Tbio	TOR1AIP2
17734	Tbio	TOM1
17735	Tdark	TOMM5
17736	Tchem	TOP2B
17737	Tbio	TOP3A
17738	Tbio	TOPBP1
17739	Tbio	TOR3A
17740	Tbio	TOX2
17741	Tchem	PTP4A2
17742	Tbio	TRPC4AP
17743	Tbio	TP53BP1
17744	Tchem	TPCN2
17745	Tdark	TRAPPC3L
17746	Tbio	TRAPPC6A
17747	Tdark	TRAPPC6B
17748	Tbio	TPD52L1
17749	Tbio	TPI1
17750	Tclin	MPL
17751	Tbio	THPO
17752	Tdark	TRAPPC1
17753	Tbio	TPRN
17754	Tdark	TPRX1
17755	Tbio	TPR
17756	Tbio	LTF
17759	Tbio	TRHDE
17760	Tbio	TCHH
17761	Tdark	TRIM10
17762	Tdark	TRIM41
17763	Tdark	TRIM48
17764	Tbio	TRIM62
17765	Tbio	TRIM63
17766	Tbio	TRIM68
17767	Tbio	TRIM69
17769	Tdark	TRMT2B
17770	Tbio	TRMT5
17771	Tdark	TRMT6
17772	Tdark	TRANK1
17773	Tbio	TRO
17774	Tbio	TBL2
17775	Tbio	TBR1
17776	Tbio	TBX22
17777	Tdark	TCTEX1D1
17778	Tdark	TCTE3
17779	Tbio	TCEAL7
17780	Tbio	CCT5
17782	Tdark	TECPR2
17783	Tdark	CCT6B
17784	Tbio	TCERG1L
17785	Tbio	TCTA
17786	Tbio	TFB1M
17787	Tbio	TFB2M
17788	Tbio	TFF3
17789	Tbio	TFG
17790	Tchem	TGFBR2
17791	Tbio	TGIF1
17792	Tchem	TGM2
17793	Tchem	TGM6
17794	Tbio	TGM4
17795	Tbio	THRSP
17796	Tdark	THUMPD2
17797	Tbio	THY1
17798	Tbio	TIAF1
17799	Tbio	TIAM2
17800	Tbio	TIAL1
17801	Tbio	TIFA
17802	Tbio	RARRES1
17803	Tdark	TIGD4
17804	Tdark	TIGD6
17805	Tbio	TIGIT
17806	Tbio	PAM16
17807	Tdark	TMCO5A
17808	Tbio	TMC6
17809	Tbio	TMCC1
17810	Tbio	TMCO1
17811	Tdark	TMCO4
17812	Tdark	TMED1
17813	Tdark	TMED6
17814	Tbio	TMEM2
17815	Tbio	TMEM9
17816	Tdark	PRRG3
17817	Tbio	TMIE
17818	Tdark	TMIGD1
17819	Tbio	TMIGD2
17820	Tdark	TMEM89
17821	Tdark	TMEM92
17822	Tbio	TMEM98
17823	Tbio	TMOD4
17824	Tbio	TMPRSS3
17825	Tbio	TMPRSS4
17826	Tdark	TMTC3
17827	Tdark	TMUB2
17828	Tbio	TNFAIP2
17829	Tbio	TNFAIP3
17830	Tdark	TNRC18
17831	Tclin	TNFSF11
17832	Tbio	LTA
17834	Tbio	TOP3B
17835	Tbio	TPPP
17836	Tbio	TAPBPL
17837	Tbio	TPST2
17839	Tbio	TPTE
17840	Tbio	TNFRSF10C
17841	Tdark	TXNRD3NB
17842	Tdark	TRIM49B
17843	Tdark	TRIM64C
17844	Tbio	TF
17846	Tclin	TRHR
17847	Tbio	TRIM11
